33.32,-136.1
33.34,-98.4
33.36,-41.9
33.38,9
33.4,31.4
33.42,44.9
33.44,59.2
33.46,59.8
33.48,49.7
33.5,25.4
33.52,-8.1
33.54,-27.8
33.56,-29.3
33.58,-30.5
33.6,-45.2
33.62,-78.7
33.64,-115.7
33.66,-140.6
33.68,-148.6
33.7,-133.4
33.72,-97.5
33.74,-52.6
33.76,-11.1
33.78,17.3
33.8,32.9
33.82,41
33.84,28.4
33.86,-6
33.88,-31.1
33.9,-26.3
33.92,-7.8
33.94,5.7
33.96,17.7
33.98,37.1
34,52.9
34.02,58.9
34.04,60.4
34.06,49.9
34.08,39.2
34.1,28.4
34.12,10.2
34.14,3.9
34.16,23.6
34.18,49.4
34.2,62.8
34.22,49.9
34.24,12
34.26,-12.9
34.28,-14.4
34.3,-23
34.32,-46.4
34.34,-62.2
34.36,-52.9
34.38,-28.1
34.4,-10.5
34.42,-4.5
34.44,-2.4
34.46,4.2
34.48,13.2
34.5,8.7
34.52,-17
34.54,-44.3
34.56,-57.1
34.58,-66.1
34.6,-71.2
34.62,-64.3
34.64,-50.2
34.66,-25.4
34.68,-0.9
34.7,0.9
34.72,-16.5
34.74,-33.8
34.76,-39.8
34.78,-42.5
34.8,-49.4
34.82,-51.7
34.84,-25.7
34.86,29.6
34.88,85.8
34.9,111.5
34.92,107.1
34.94,95.1
34.96,77.2
34.98,52
35,24.2
35.02,0.6
35.04,-19.4
35.06,-26.9
35.08,-14.1
35.1,9.9
35.12,41.6
35.14,72.7
35.16,84.9
35.18,89.4
35.2,98.4
35.22,99.9
35.24,85.8
35.26,59.5
35.28,23.9
35.3,-12
35.32,-35.3
35.34,-41.6
35.36,-37.1
35.38,-22.1
35.4,-3.3
35.42,7.5
35.44,17.9
35.46,28.7
35.48,33.2
35.5,36.8
35.52,34.4
35.54,22.4
35.56,5.4
35.58,-9
35.6,-16.8
35.62,-30.2
35.64,-50.2
35.66,-65.2
35.68,-73.9
35.7,-79.5
35.72,-79.8
35.74,-71.8
35.76,-56.2
35.78,-38.9
35.8,-21.2
35.82,-13.8
35.84,-11.1
35.86,-18.2
35.88,-49.4
35.9,-81.6
35.92,-93
35.94,-85.8
35.96,-65.5
35.98,-39.8
36,-12
36.02,22.1
36.04,65.2
36.06,106.2
36.08,129.5
36.1,135.5
36.12,133.4
36.14,125.6
36.16,109.2
36.18,79.8
36.2,42.5
36.22,3
36.24,-34.1
36.26,-62.2
36.28,-71.5
36.3,-57.4
36.32,-29
36.34,-3
36.36,7.5
36.38,4.5
36.4,-0.9
36.42,-7.2
36.44,-20
36.46,-36.8
36.48,-35.6
36.5,-14.9
36.52,3.9
36.54,27.5
36.56,28.4
36.58,6.3
36.6,14.4
36.62,10.2
36.64,11.4
36.66,45.5
36.68,31.1
36.7,-1.2
36.72,5.4
36.74,49.4
36.76,80.7
36.78,-12.3
36.8,-99
36.82,-56.5
36.84,13.8
36.86,56.5
36.88,-5.7
36.9,-84.9
36.92,-70.3
36.94,0
36.96,20.6
36.98,-38
37,-48.5
37.02,25.7
37.04,76.3
37.06,67.6
37.08,32.3
37.1,27.2
37.12,47.8
37.14,22.1
37.16,-24.5
37.18,-35.6
37.2,-7.8
37.22,17
37.24,2.4
37.26,-22.1
37.28,-12
37.3,18.2
37.32,28.1
37.34,5.1
37.36,-32.9
37.38,-50.5
37.4,-47.3
37.42,-54.7
37.44,-69.4
37.46,-57.1
37.48,-27.8
37.5,-16.8
37.52,-16.8
37.54,-19.7
37.56,-12.9
37.58,-2.4
37.6,-17.3
37.62,-40.4
37.64,-37.7
37.66,-27.5
37.68,-26.6
37.7,2.4
37.72,32.6
37.74,49
37.76,68.5
37.78,75.1
37.8,80.2
37.82,90.6
37.84,76
37.86,39.8
37.88,6.9
37.9,-18.2
37.92,-12.9
37.94,18.2
37.96,17.9
37.98,-6.6
38,-6
38.02,14.9
38.04,25.1
38.06,23.3
38.08,-5.1
38.1,-45.8
38.12,-62.8
38.14,-60.7
38.16,-49.9
38.18,-24.2
38.2,17
38.22,56.2
38.24,62.8
38.26,42.2
38.28,27.2
38.3,15.9
38.32,-22.4
38.34,-81.9
38.36,-114.3
38.38,-97.8
38.4,-42.5
38.42,17.7
38.44,22.1
38.46,-5.4
38.48,31.1
38.5,108.3
38.52,130.1
38.54,93.3
38.56,52
38.58,34.1
38.6,14.1
38.62,-20.9
38.64,-28.4
38.66,-28.7
38.68,-67.3
38.7,-109.5
38.72,-100.2
38.74,-47.8
38.76,-8.1
38.78,-11.7
38.8,-40.4
38.82,-23.9
38.84,66.1
38.86,156.1
38.88,170.5
38.9,120.5
38.92,70
38.94,41.6
38.96,3
38.98,-49
39,-88.5
39.02,-111.9
39.04,-108.6
39.06,-61.6
39.08,10.2
39.1,76
39.12,116
39.14,127.4
39.16,117.8
39.18,75.4
39.2,4.5
39.22,-70
39.24,-150.1
39.26,-209.6
39.28,-185.7
39.3,-63.1
39.32,122.3
39.34,283.5
39.36,339.1
39.38,277.2
39.4,147.4
39.42,-9.6
39.44,-162.4
39.46,-265.6
39.48,-309.2
39.5,-303.9
39.52,-242.6
39.54,-126.5
39.56,10.8
39.58,111
39.6,148
39.62,134.9
39.64,86.7
39.66,41
39.68,9.6
39.7,-5.4
39.72,10.8
39.74,35.9
39.76,32.6
39.78,4.2
39.8,-25.4
39.82,-44.6
39.84,-48.5
39.86,-32.3
39.88,0
39.9,35.3
39.92,48.5
39.94,38.6
39.96,12.6
39.98,-20.3
40,-56.5
40.02,-92.7
40.04,-99.6
40.06,-77.5
40.08,-46.9
40.1,-6.9
40.12,41
40.14,71.2
40.16,65.8
40.18,42.2
40.2,18.2
40.22,7.8
40.24,20.9
40.26,41.6
40.28,53.5
40.3,62.5
40.32,69.7
40.34,65.2
40.36,41
40.38,-0.9
40.4,-49.9
40.42,-87
40.44,-105.9
40.46,-106.5
40.48,-87.3
40.5,-59.5
40.52,-39.2
40.54,-28.7
40.56,-23.6
40.58,-27.5
40.6,-35
40.62,-46.1
40.64,-61.9
40.66,-68.2
40.68,-52
40.7,-21.5
40.72,6
40.74,27.5
40.76,44.9
40.78,49.4
40.8,40.7
40.82,27.8
40.84,15.2
40.86,6
40.88,7.5
40.9,15.9
40.92,22.1
40.94,25.7
40.96,21.5
40.98,13.5
41,6
41.02,-5.4
41.04,-20.9
41.06,-36.2
41.08,-36.5
41.1,-17.9
41.12,9
41.14,42.5
41.16,71.8
41.18,84.6
41.2,84.6
41.22,71.5
41.24,48.8
41.26,23.9
41.28,-5.4
41.3,-31.4
41.32,-53.5
41.34,-69.4
41.36,-70
41.38,-55.9
41.4,-35.3
41.42,-14.1
41.44,1.2
41.46,9
41.48,9.9
41.5,2.1
41.52,-8.4
41.54,-21.2
41.56,-33.5
41.58,-35
41.6,-23
41.62,0.9
41.64,28.4
41.66,59.2
41.68,92.4
41.7,111.5
41.72,102
41.74,74.2
41.76,55.3
41.78,45.2
41.8,26.6
41.82,1.2
41.84,-20.6
41.86,-38.3
41.88,-51.4
41.9,-54.4
41.92,-52.3
41.94,-45.8
41.96,-36.2
41.98,-26.6
42,-11.1
42.02,11.7
42.04,30.2
42.06,38.9
42.08,40.7
42.1,36.2
42.12,29
42.14,23.9
42.16,13.5
42.18,-4.8
42.2,-18.5
42.22,-26.3
42.24,-29.9
42.26,-30.5
42.28,-33.2
42.3,-38.3
42.32,-42.8
42.34,-46.1
42.36,-45.5
42.38,-41
42.4,-29.9
42.42,-9.9
42.44,6.3
42.46,14.7
42.48,17.3
42.5,14.1
42.52,6.9
42.54,-1.2
42.56,-9
42.58,-12.3
42.6,-2.4
42.62,8.1
42.64,17
42.66,20.9
42.68,21.5
42.7,26.3
42.72,33.8
42.74,28.1
42.76,3.3
42.78,-20.6
42.8,-39.5
42.82,-53.8
42.84,-58.6
42.86,-55.3
42.88,-37.1
42.9,-9.3
42.92,10.5
42.94,19.7
42.96,23.3
42.98,21.2
43,17.3
43.02,15.6
43.04,9.3
43.06,1.8
43.08,0.6
43.1,0.6
43.12,-0.3
43.14,0.9
43.16,3.9
43.18,2.1
43.2,-3
43.22,-9.6
43.24,-9.3
43.26,3.6
43.28,14.1
43.3,14.4
43.32,10.5
43.34,3.3
43.36,1.8
43.38,4.2
43.4,2.4
43.42,1.2
43.44,9.9
43.46,21.2
43.48,30.5
43.5,39.8
43.52,44.3
43.54,44.6
43.56,43.7
43.58,38.6
43.6,29.6
43.62,22.1
43.64,21.2
43.66,19.1
43.68,13.5
43.7,14.1
43.72,22.7
43.74,32.9
43.76,35
43.78,21.2
43.8,-1.8
43.82,-17.9
43.84,-27.8
43.86,-39.5
43.88,-46.4
43.9,-45.5
43.92,-41
43.94,-34.7
43.96,-26.9
43.98,-20.9
44,-9.6
44.02,11.7
44.04,30.5
44.06,36.8
44.08,31.7
44.1,22.4
44.12,10.5
44.14,-3.6
44.16,-17.3
44.18,-21.8
44.2,-12
44.22,1.8
44.24,7.5
44.26,12.9
44.28,22.7
44.3,29.9
44.32,30.5
44.34,22.7
44.36,8.1
44.38,-2.1
44.4,-6
44.42,-5.7
44.44,-1.2
44.46,6
44.48,19.4
44.5,36.2
44.52,45.8
44.54,40.7
44.56,25.4
44.58,4.8
44.6,-15.9
44.62,-33.5
44.64,-53.5
44.66,-74.2
44.68,-84.9
44.7,-79.3
44.72,-63.4
44.74,-45.2
44.76,-31.7
44.78,-20.3
44.8,-3.6
44.82,13.8
44.84,22.1
44.86,21.5
44.88,15.9
44.9,9.9
44.92,9.3
44.94,11.4
44.96,8.4
44.98,4.2
45,1.2
45.02,0
45.04,1.2
45.06,-1.2
45.08,-9.6
45.1,-26
45.12,-52.9
45.14,-77.8
45.16,-90.9
45.18,-93.6
45.2,-90
45.22,-73.6
45.24,-41
45.26,-1.8
45.28,37.1
45.3,64.3
45.32,73.9
45.34,73.6
45.36,75.1
45.38,75.1
45.4,60.4
45.42,39.5
45.44,25.4
45.46,14.9
45.48,4.2
45.5,-7.8
45.52,-20.6
45.54,-24.8
45.56,-20.9
45.58,-17.3
45.6,-18.8
45.62,-17.3
45.64,-4.5
45.66,8.7
45.68,15.9
45.7,15.9
45.72,13.2
45.74,16.5
45.76,22.1
45.78,20.9
45.8,14.7
45.82,7.5
45.84,-0.9
45.86,-11.1
45.88,-18.5
45.9,-20.6
45.92,-17.7
45.94,-10.5
45.96,0
45.98,10.2
46,17.9
46.02,16.1
46.04,5.4
46.06,-0.6
46.08,-1.8
46.1,-3.9
46.12,-4.2
46.14,-1.8
46.16,7.8
46.18,23
46.2,35.9
46.22,45.5
46.24,49.9
46.26,45.2
46.28,35.6
46.3,27.5
46.32,24.5
46.34,27.8
46.36,31.7
46.38,28.7
46.4,14.4
46.42,-2.1
46.44,-12
46.46,-14.9
46.48,-17.7
46.5,-20.3
46.52,-20.3
46.54,-21.2
46.56,-24.8
46.58,-27.5
46.6,-31.4
46.62,-36.8
46.64,-35.9
46.66,-29.6
46.68,-27.5
46.7,-30.5
46.72,-31.4
46.74,-28.7
46.76,-25.7
46.78,-27.2
46.8,-25.1
46.82,-16.8
46.84,-8.7
46.86,-5.1
46.88,-7.8
46.9,-15.2
46.92,-15.2
46.94,-10.2
46.96,-8.1
46.98,-6
47,-4.5
47.02,-6.3
47.04,-13.2
47.06,-23.3
47.08,-32.9
47.1,-39.2
47.12,-43.7
47.14,-40.4
47.16,-33.8
47.18,-25.4
47.2,-12
47.22,2.4
47.24,13.8
47.26,20.6
47.28,29.9
47.3,41.3
47.32,46.1
47.34,43.1
47.36,40.1
47.38,38
47.4,30.5
47.42,15.6
47.44,-0.6
47.46,-14.1
47.48,-19.7
47.5,-12.9
47.52,2.7
47.54,18.5
47.56,30.2
47.58,37.1
47.6,33.8
47.62,21.2
47.64,6.9
47.66,-3.9
47.68,-10.8
47.7,-14.9
47.72,-19.4
47.74,-26.9
47.76,-30.8
47.78,-32
47.8,-29.3
47.82,-17.9
47.84,-3
47.86,8.1
47.88,17.3
47.9,30.5
47.92,47.3
47.94,57.4
47.96,59.8
47.98,59.2
48,53.5
48.02,40.7
48.04,17.9
48.06,-7.2
48.08,-28.4
48.1,-36.5
48.12,-32
48.14,-24.5
48.16,-14.4
48.18,-6
48.2,-5.7
48.22,-10.2
48.24,-12.9
48.26,-12.9
48.28,-13.5
48.3,-14.4
48.32,-9.9
48.34,0
48.36,12
48.38,18.8
48.4,21.5
48.42,21.8
48.44,24.8
48.46,29
48.48,25.1
48.5,14.4
48.52,6.3
48.54,5.7
48.56,2.1
48.58,-7.5
48.6,-12.9
48.62,-16.1
48.64,-20.6
48.66,-23.6
48.68,-25.7
48.7,-21.2
48.72,-8.7
48.74,5.1
48.76,14.4
48.78,22.4
48.8,26.6
48.82,22.1
48.84,13.8
48.86,3
48.88,-10.2
48.9,-17.3
48.92,-14.4
48.94,-8.4
48.96,-1.5
48.98,9.9
49,14.7
49.02,13.5
49.04,10.2
49.06,4.2
49.08,-1.8
49.1,-12
49.12,-24.2
49.14,-32
49.16,-34.1
49.18,-29.9
49.2,-24.8
49.22,-20.9
49.24,-17.3
49.26,-16.5
49.28,-14.1
49.3,-3.6
49.32,9.9
49.34,19.4
49.36,27.2
49.38,32.6
49.4,38
49.42,43.1
49.44,42.8
49.46,40.7
49.48,43.1
49.5,46.7
49.52,43.4
49.54,31.1
49.56,17.9
49.58,9
49.6,2.4
49.62,-3.9
49.64,-9
49.66,-11.1
49.68,-14.9
49.7,-20
49.72,-20.3
49.74,-18.8
49.76,-23.9
49.78,-30.8
49.8,-31.7
49.82,-25.7
49.84,-13.5
49.86,-0.6
49.88,4.2
49.9,5.4
49.92,6.9
49.94,-0.9
49.96,-18.8
49.98,-35.6
50,-42.8
50.02,0
50.04,0
50.06,0
50.08,0
50.1,0
50.12,0
50.14,0
50.16,0
50.18,0
